label,acronym,name,color_hex_triplet,graph_order,identifier,red,green,blue,parent_identifier
AllenCCF-Ontology-2017-1099,fxs,fornix system,#CCCCCC,1244.0,MBA:1099,204,204,204,MBA:768
AllenCCF-Ontology-2017-466,alv,alveus,#CCCCCC,1245.0,MBA:466,204,204,204,MBA:1099
AllenCCF-Ontology-2017-530,df,dorsal fornix,#CCCCCC,1246.0,MBA:530,204,204,204,MBA:1099
AllenCCF-Ontology-2017-603,fi,fimbria,#CCCCCC,1247.0,MBA:603,204,204,204,MBA:1099
AllenCCF-Ontology-2017-745,fxprg,"precommissural fornix, general",#CCCCCC,1248.0,MBA:745,204,204,204,MBA:1099
AllenCCF-Ontology-2017-420,db,precommissural fornix diagonal band,#CCCCCC,1249.0,MBA:420,204,204,204,MBA:745
AllenCCF-Ontology-2017-737,fxpo,postcommissural fornix,#CCCCCC,1250.0,MBA:737,204,204,204,MBA:1099
AllenCCF-Ontology-2017-428,mct,medial corticohypothalamic tract,#CCCCCC,1251.0,MBA:428,204,204,204,MBA:737
AllenCCF-Ontology-2017-436,fx,columns of the fornix,#CCCCCC,1252.0,MBA:436,204,204,204,MBA:737
AllenCCF-Ontology-2017-618,hc,hippocampal commissures,#CCCCCC,1253.0,MBA:618,204,204,204,MBA:1099
AllenCCF-Ontology-2017-443,dhc,dorsal hippocampal commissure,#CCCCCC,1254.0,MBA:443,204,204,204,MBA:618
AllenCCF-Ontology-2017-449,vhc,ventral hippocampal commissure,#CCCCCC,1255.0,MBA:449,204,204,204,MBA:618
AllenCCF-Ontology-2017-713,per,perforant path,#CCCCCC,1256.0,MBA:713,204,204,204,MBA:1099
AllenCCF-Ontology-2017-474,ab,angular path,#CCCCCC,1257.0,MBA:474,204,204,204,MBA:1099
AllenCCF-Ontology-2017-37,lab,longitudinal association bundle,#CCCCCC,1258.0,MBA:37,204,204,204,MBA:768
AllenCCF-Ontology-2017-301,st,stria terminalis,#CCCCCC,1259.0,MBA:301,204,204,204,MBA:768
AllenCCF-Ontology-2017-484682528,stc,commissural branch of stria terminalis,#CCCCCC,1260.0,MBA:484682528,204,204,204,MBA:301
AllenCCF-Ontology-2017-824,mfsbshy,hypothalamus related,#CCCCCC,1261.0,MBA:824,204,204,204,MBA:991
AllenCCF-Ontology-2017-54,mfb,medial forebrain bundle,#CCCCCC,1262.0,MBA:54,204,204,204,MBA:824
AllenCCF-Ontology-2017-405,vlt,ventrolateral hypothalamic tract,#CCCCCC,1263.0,MBA:405,204,204,204,MBA:824
AllenCCF-Ontology-2017-174,poc,preoptic commissure,#CCCCCC,1264.0,MBA:174,204,204,204,MBA:824
AllenCCF-Ontology-2017-349,sup,supraoptic commissures,#CCCCCC,1265.0,MBA:349,204,204,204,MBA:824
AllenCCF-Ontology-2017-817,supa,"supraoptic commissures, anterior",#CCCCCC,1266.0,MBA:817,204,204,204,MBA:349
AllenCCF-Ontology-2017-825,supd,"supraoptic commissures, dorsal",#CCCCCC,1267.0,MBA:825,204,204,204,MBA:349
AllenCCF-Ontology-2017-833,supv,"supraoptic commissures, ventral",#CCCCCC,1268.0,MBA:833,204,204,204,MBA:349
AllenCCF-Ontology-2017-166,pmx,premammillary commissure,#CCCCCC,1269.0,MBA:166,204,204,204,MBA:824
AllenCCF-Ontology-2017-341,smd,supramammillary decussation,#CCCCCC,1270.0,MBA:341,204,204,204,MBA:824
AllenCCF-Ontology-2017-182,php,propriohypothalamic pathways,#CCCCCC,1271.0,MBA:182,204,204,204,MBA:824
AllenCCF-Ontology-2017-762,phpd,"propriohypothalamic pathways, dorsal",#CCCCCC,1272.0,MBA:762,204,204,204,MBA:182
AllenCCF-Ontology-2017-770,phpl,"propriohypothalamic pathways, lateral",#CCCCCC,1273.0,MBA:770,204,204,204,MBA:182
AllenCCF-Ontology-2017-779,phpm,"propriohypothalamic pathways, medial",#CCCCCC,1274.0,MBA:779,204,204,204,MBA:182
AllenCCF-Ontology-2017-787,phpv,"propriohypothalamic pathways, ventral",#CCCCCC,1275.0,MBA:787,204,204,204,MBA:182
AllenCCF-Ontology-2017-150,pvbh,periventricular bundle of the hypothalamus,#CCCCCC,1276.0,MBA:150,204,204,204,MBA:824
AllenCCF-Ontology-2017-46,mfbsma,mammillary related,#CCCCCC,1277.0,MBA:46,204,204,204,MBA:824
AllenCCF-Ontology-2017-753,pm,principal mammillary tract,#CCCCCC,1278.0,MBA:753,204,204,204,MBA:46
AllenCCF-Ontology-2017-690,mtt,mammillothalamic tract,#CCCCCC,1279.0,MBA:690,204,204,204,MBA:46
AllenCCF-Ontology-2017-681,mtg,mammillotegmental tract,#CCCCCC,1280.0,MBA:681,204,204,204,MBA:46
AllenCCF-Ontology-2017-673,mp,mammillary peduncle,#CCCCCC,1281.0,MBA:673,204,204,204,MBA:46
AllenCCF-Ontology-2017-1068,mfbst,dorsal thalamus related,#CCCCCC,1282.0,MBA:1068,204,204,204,MBA:824
AllenCCF-Ontology-2017-722,pvbt,periventricular bundle of the thalamus,#CCCCCC,1283.0,MBA:722,204,204,204,MBA:1068
AllenCCF-Ontology-2017-1083,mfbse,epithalamus related,#CCCCCC,1284.0,MBA:1083,204,204,204,MBA:824
AllenCCF-Ontology-2017-802,sm,stria medullaris,#CCCCCC,1285.0,MBA:802,204,204,204,MBA:1083
AllenCCF-Ontology-2017-595,fr,fasciculus retroflexus,#CCCCCC,1286.0,MBA:595,204,204,204,MBA:1083
AllenCCF-Ontology-2017-611,hbc,habenular commissure,#CCCCCC,1287.0,MBA:611,204,204,204,MBA:1083
AllenCCF-Ontology-2017-730,PIS,pineal stalk,#CCCCCC,1288.0,MBA:730,204,204,204,MBA:1083
AllenCCF-Ontology-2017-70,mfbsm,midbrain related,#CCCCCC,1289.0,MBA:70,204,204,204,MBA:824
AllenCCF-Ontology-2017-547,dlf,dorsal longitudinal fascicle,#CCCCCC,1290.0,MBA:547,204,204,204,MBA:70
AllenCCF-Ontology-2017-563,dtt,dorsal tegmental tract,#CCCCCC,1291.0,MBA:563,204,204,204,MBA:70
AllenCCF-Ontology-2017-73,VS,ventricular systems,#AAAAAA,1292.0,MBA:73,170,170,170,MBA:997
AllenCCF-Ontology-2017-81,VL,lateral ventricle,#AAAAAA,1293.0,MBA:81,170,170,170,MBA:73
AllenCCF-Ontology-2017-89,RC,rhinocele,#AAAAAA,1294.0,MBA:89,170,170,170,MBA:81
AllenCCF-Ontology-2017-98,SEZ,subependymal zone,#AAAAAA,1295.0,MBA:98,170,170,170,MBA:81
AllenCCF-Ontology-2017-108,chpl,choroid plexus,#AAAAAA,1296.0,MBA:108,170,170,170,MBA:81
AllenCCF-Ontology-2017-116,chfl,choroid fissure,#AAAAAA,1297.0,MBA:116,170,170,170,MBA:81
AllenCCF-Ontology-2017-124,IVF,interventricular foramen,#AAAAAA,1298.0,MBA:124,170,170,170,MBA:73
AllenCCF-Ontology-2017-129,V3,third ventricle,#AAAAAA,1299.0,MBA:129,170,170,170,MBA:73
AllenCCF-Ontology-2017-140,AQ,cerebral aqueduct,#AAAAAA,1300.0,MBA:140,170,170,170,MBA:73
AllenCCF-Ontology-2017-145,V4,fourth ventricle,#AAAAAA,1301.0,MBA:145,170,170,170,MBA:73
AllenCCF-Ontology-2017-153,V4r,lateral recess,#AAAAAA,1302.0,MBA:153,170,170,170,MBA:145
AllenCCF-Ontology-2017-164,c,"central canal, spinal cord/medulla",#AAAAAA,1303.0,MBA:164,170,170,170,MBA:73
AllenCCF-Ontology-2017-1024,grv,grooves,#AAAAAA,1304.0,MBA:1024,170,170,170,MBA:997
AllenCCF-Ontology-2017-1032,grv of CTX,grooves of the cerebral cortex,#AAAAAA,1305.0,MBA:1032,170,170,170,MBA:1024
AllenCCF-Ontology-2017-1055,eg,endorhinal groove,#AAAAAA,1306.0,MBA:1055,170,170,170,MBA:1032
AllenCCF-Ontology-2017-1063,hf,hippocampal fissure,#AAAAAA,1307.0,MBA:1063,170,170,170,MBA:1032
AllenCCF-Ontology-2017-1071,rf,rhinal fissure,#AAAAAA,1308.0,MBA:1071,170,170,170,MBA:1032
AllenCCF-Ontology-2017-1078,ri,rhinal incisure,#AAAAAA,1309.0,MBA:1078,170,170,170,MBA:1032
AllenCCF-Ontology-2017-1040,grv of CBX,grooves of the cerebellar cortex,#AAAAAA,1310.0,MBA:1040,170,170,170,MBA:1024
AllenCCF-Ontology-2017-1087,pce,precentral fissure,#AAAAAA,1311.0,MBA:1087,170,170,170,MBA:1040
AllenCCF-Ontology-2017-1095,pcf,preculminate fissure,#AAAAAA,1312.0,MBA:1095,170,170,170,MBA:1040
AllenCCF-Ontology-2017-1103,pri,primary fissure,#AAAAAA,1313.0,MBA:1103,170,170,170,MBA:1040
AllenCCF-Ontology-2017-1112,psf,posterior superior fissure,#AAAAAA,1314.0,MBA:1112,170,170,170,MBA:1040
AllenCCF-Ontology-2017-1119,ppf,prepyramidal fissure,#AAAAAA,1315.0,MBA:1119,170,170,170,MBA:1040
AllenCCF-Ontology-2017-3,sec,secondary fissure,#AAAAAA,1316.0,MBA:3,170,170,170,MBA:1040
AllenCCF-Ontology-2017-11,plf,posterolateral fissure,#AAAAAA,1317.0,MBA:11,170,170,170,MBA:1040
AllenCCF-Ontology-2017-18,nf,nodular fissure,#AAAAAA,1318.0,MBA:18,170,170,170,MBA:1040
AllenCCF-Ontology-2017-25,sif,simple fissure,#AAAAAA,1319.0,MBA:25,170,170,170,MBA:1040
AllenCCF-Ontology-2017-34,icf,intercrural fissure,#AAAAAA,1320.0,MBA:34,170,170,170,MBA:1040
AllenCCF-Ontology-2017-43,apf,ansoparamedian fissure,#AAAAAA,1321.0,MBA:43,170,170,170,MBA:1040
AllenCCF-Ontology-2017-49,ipf,intraparafloccular fissure,#AAAAAA,1322.0,MBA:49,170,170,170,MBA:1040
AllenCCF-Ontology-2017-57,pms,paramedian sulcus,#AAAAAA,1323.0,MBA:57,170,170,170,MBA:1040
AllenCCF-Ontology-2017-65,pfs,parafloccular sulcus,#AAAAAA,1324.0,MBA:65,170,170,170,MBA:1040
AllenCCF-Ontology-2017-624,IPF,Interpeduncular fossa,#AAAAAA,1325.0,MBA:624,170,170,170,MBA:1024
AllenCCF-Ontology-2017-304325711,retina,retina,#7F2E7E,1326.0,MBA:304325711,127,46,126,MBA:997
ABC-Ontology-2023-unassigned-organ,unassigned,unassigned,#000000,1327.0,,0,0,0,
ABC-Ontology-2023-unassigned-category,unassigned,unassigned,#000000,1327.1,,0,0,0,
ABC-Ontology-2023-unassigned-division,unassigned,unassigned,#000000,1327.2,,0,0,0,
ABC-Ontology-2023-unassigned-structure,unassigned,unassigned,#000000,1327.3,,0,0,0,
ABC-Ontology-2023-unassigned-substructure,unassigned,unassigned,#000000,1327.4,,0,0,0,
ABC-Ontology-2023-brain-category,brain-unassigned,"brain, unassigned",#FFFFFF,0.1,MBA:997,255,255,255,
ABC-Ontology-2023-brain-division,brain-unassigned,"brain, unassigned",#FFFFFF,0.2,MBA:997,255,255,255,
ABC-Ontology-2023-brain-structure,brain-unassigned,"brain, unassigned",#FFFFFF,0.3,MBA:997,255,255,255,
ABC-Ontology-2023-brain-substructure,brain-unassigned,"brain, unassigned",#FFFFFF,0.4,MBA:997,255,255,255,
ABC-Ontology-2023-OLF-structure,OLF-unassigned,"Olfactory areas, unassigned",#9AD2BD,379.3,MBA:698,154,210,189,
ABC-Ontology-2023-OLF-substructure,OLF-unassigned,"Olfactory areas, unassigned",#9AD2BD,379.4,MBA:698,154,210,189,
ABC-Ontology-2023-MOB-substructure,MOB-unassigned,"Main olfactory bulb, unassigned",#9AD2BD,380.4,MBA:507,154,210,189,
ABC-Ontology-2023-AON-substructure,AON,Anterior olfactory nucleus,#54BF94,390.4,MBA:159,84,191,148,
ABC-Ontology-2023-DP-substructure,DP,Dorsal peduncular area,#A4DAA4,410.4,MBA:814,164,218,164,
ABC-Ontology-2023-PIR-substructure,PIR,Piriform area,#6ACBBA,416.4,MBA:961,106,203,186,
ABC-Ontology-2023-COAa-substructure,COAa,"Cortical amygdalar area, anterior part",#61E7B7,427.4,MBA:639,97,231,183,
ABC-Ontology-2023-PAA-substructure,PAA,Piriform-amygdalar area,#59DAAB,444.4,MBA:788,89,218,171,
ABC-Ontology-2023-TR-substructure,TR,Postpiriform transition area,#A8ECD3,449.4,MBA:566,168,236,211,
ABC-Ontology-2023-HPF-structure,HPF-unassigned,"Hippocampal formation, unassigned",#7ED04B,454.3,MBA:1089,126,208,75,
ABC-Ontology-2023-HPF-substructure,HPF-unassigned,"Hippocampal formation, unassigned",#7ED04B,454.4,MBA:1089,126,208,75,
ABC-Ontology-2023-CA1-substructure,CA1-unassigned,"Field CA1, unassigned",#7ED04B,457.4,MBA:382,126,208,75,
ABC-Ontology-2023-CA3-substructure,CA3-unassigned,"Field CA3, unassigned",#7ED04B,467.4,MBA:463,126,208,75,
ABC-Ontology-2023-FC-substructure,FC,Fasciola cinerea,#7ED04B,490.4,MBA:982,126,208,75,
ABC-Ontology-2023-IG-substructure,IG,Induseum griseum,#7ED04B,491.4,MBA:19,126,208,75,
ABC-Ontology-2023-PAR-substructure,PAR,Parasubiculum,#72D569,523.4,MBA:843,114,213,105,
ABC-Ontology-2023-POST-substructure,POST,Postsubiculum,#48C83C,527.4,MBA:1037,72,200,60,
ABC-Ontology-2023-PRE-substructure,PRE,Presubiculum,#59B947,531.4,MBA:1084,89,185,71,
ABC-Ontology-2023-SUB-substructure,SUB,Subiculum,#4FC244,535.4,MBA:502,79,194,68,
ABC-Ontology-2023-ProS-substructure,ProS,Prosubiculum,#58BA48,544.4,MBA:484682470,88,186,72,
ABC-Ontology-2023-HATA-substructure,HATA,Hippocampo-amygdalar transition area,#33B932,553.4,MBA:589508447,51,185,50,
ABC-Ontology-2023-APr-substructure,APr,Area prostriata,#33B932,554.4,MBA:484682508,51,185,50,
ABC-Ontology-2023-CTXsp-structure,CTXsp-unassigned,"Cortical subplate, unassigned",#8ADA87,555.3,MBA:703,138,218,135,
ABC-Ontology-2023-CTXsp-substructure,CTXsp-unassigned,"Cortical subplate, unassigned",#8ADA87,555.4,MBA:703,138,218,135,
ABC-Ontology-2023-CLA-substructure,CLA,Claustrum,#8ADA87,557.4,MBA:583,138,218,135,
ABC-Ontology-2023-EPd-substructure,EPd,"Endopiriform nucleus, dorsal part",#A0EE9D,559.4,MBA:952,160,238,157,
ABC-Ontology-2023-EPv-substructure,EPv,"Endopiriform nucleus, ventral part",#A0EE9D,560.4,MBA:966,160,238,157,
ABC-Ontology-2023-LA-substructure,LA,Lateral amygdalar nucleus,#90EB8D,561.4,MBA:131,144,235,141,
ABC-Ontology-2023-PA-substructure,PA,Posterior amygdalar nucleus,#97EC93,569.4,MBA:780,151,236,147,
ABC-Ontology-2023-STR-structure,STR-unassigned,"Striatum, unassigned",#98D6F9,571.3,MBA:477,152,214,249,
ABC-Ontology-2023-STR-substructure,STR-unassigned,"Striatum, unassigned",#98D6F9,571.4,MBA:477,152,214,249,
ABC-Ontology-2023-CP-substructure,CP,Caudoputamen,#98D6F9,573.4,MBA:672,152,214,249,
ABC-Ontology-2023-ACB-substructure,ACB,Nucleus accumbens,#80CDF8,575.4,MBA:56,128,205,248,
ABC-Ontology-2023-FS-substructure,FS,Fundus of striatum,#80CDF8,576.4,MBA:998,128,205,248,
ABC-Ontology-2023-OT-substructure,OT,Olfactory tubercle,#80CDF8,577.4,MBA:754,128,205,248,
ABC-Ontology-2023-LSc-substructure,LSc,"Lateral septal nucleus, caudal (caudodorsal) part",#90CBED,587.4,MBA:250,144,203,237,
ABC-Ontology-2023-LSr-substructure,LSr,"Lateral septal nucleus, rostral (rostroventral) part",#90CBED,588.4,MBA:258,144,203,237,
ABC-Ontology-2023-LSv-substructure,LSv,"Lateral septal nucleus, ventral part",#90CBED,589.4,MBA:266,144,203,237,
ABC-Ontology-2023-SF-substructure,SF,Septofimbrial nucleus,#90CBED,590.4,MBA:310,144,203,237,
ABC-Ontology-2023-SH-substructure,SH,Septohippocampal nucleus,#90CBED,591.4,MBA:333,144,203,237,
ABC-Ontology-2023-AAA-substructure,AAA,Anterior amygdalar area,#80C0E2,593.4,MBA:23,128,192,226,
ABC-Ontology-2023-BA-substructure,BA,Bed nucleus of the accessory olfactory tract,#80C0E2,594.4,MBA:292,128,192,226,
ABC-Ontology-2023-IA-substructure,IA,Intercalated amygdalar nucleus,#80C0E2,599.4,MBA:1105,128,192,226,
ABC-Ontology-2023-MEA-substructure,MEA,Medial amygdalar nucleus,#80C0E2,600.4,MBA:403,128,192,226,
ABC-Ontology-2023-PAL-structure,PAL-unassigned,"Pallidum, unassigned",#8599CC,608.3,MBA:803,133,153,204,
ABC-Ontology-2023-PAL-substructure,PAL-unassigned,"Pallidum, unassigned",#8599CC,608.4,MBA:803,133,153,204,
ABC-Ontology-2023-GPe-substructure,GPe,"Globus pallidus, external segment",#8599CC,610.4,MBA:1022,133,153,204,
ABC-Ontology-2023-GPi-substructure,GPi,"Globus pallidus, internal segment",#8599CC,611.4,MBA:1031,133,153,204,
ABC-Ontology-2023-SI-substructure,SI,Substantia innominata,#A2B1D8,613.4,MBA:342,162,177,216,
ABC-Ontology-2023-MA-substructure,MA,Magnocellular nucleus,#A2B1D8,614.4,MBA:298,162,177,216,
ABC-Ontology-2023-MS-substructure,MS,Medial septal nucleus,#96A7D3,617.4,MBA:564,150,167,211,
ABC-Ontology-2023-NDB-substructure,NDB,Diagonal band nucleus,#96A7D3,618.4,MBA:596,150,167,211,
ABC-Ontology-2023-TRS-substructure,TRS,Triangular nucleus of septum,#96A7D3,619.4,MBA:581,150,167,211,
ABC-Ontology-2023-BST-substructure,BST,Bed nuclei of the stria terminalis,#B3C0DF,621.4,MBA:351,179,192,223,
ABC-Ontology-2023-BAC-substructure,BAC,Bed nucleus of the anterior commissure,#B3C0DF,638.4,MBA:287,179,192,223,
ABC-Ontology-2023-TH-structure,TH-unassigned,"Thalamus, unassigned",#FF7080,641.3,MBA:549,255,112,128,
ABC-Ontology-2023-TH-substructure,TH-unassigned,"Thalamus, unassigned",#FF7080,641.4,MBA:549,255,112,128,
ABC-Ontology-2023-VAL-substructure,VAL,Ventral anterior-lateral complex of the thalamus,#FF8084,644.4,MBA:629,255,128,132,
ABC-Ontology-2023-VM-substructure,VM,Ventral medial nucleus of the thalamus,#FF8084,645.4,MBA:685,255,128,132,
ABC-Ontology-2023-VPL-substructure,VPL,Ventral posterolateral nucleus of the thalamus,#FF8084,647.4,MBA:718,255,128,132,
ABC-Ontology-2023-VPLpc-substructure,VPLpc,"Ventral posterolateral nucleus of the thalamus, parvicellular part",#FF8084,648.4,MBA:725,255,128,132,
ABC-Ontology-2023-VPM-substructure,VPM,Ventral posteromedial nucleus of the thalamus,#FF8084,649.4,MBA:733,255,128,132,
ABC-Ontology-2023-VPMpc-substructure,VPMpc,"Ventral posteromedial nucleus of the thalamus, parvicellular part",#FF8084,650.4,MBA:741,255,128,132,
ABC-Ontology-2023-PoT-substructure,PoT,Posterior triangular thalamic nucleus,#FF8084,651.4,MBA:563807435,255,128,132,
ABC-Ontology-2023-SPFm-substructure,SPFm,"Subparafascicular nucleus, magnocellular part",#FF8084,653.4,MBA:414,255,128,132,
ABC-Ontology-2023-SPFp-substructure,SPFp,"Subparafascicular nucleus, parvicellular part",#FF8084,654.4,MBA:422,255,128,132,
ABC-Ontology-2023-SPA-substructure,SPA,Subparafascicular area,#FF8084,655.4,MBA:609,255,128,132,
ABC-Ontology-2023-PP-substructure,PP,Peripeduncular nucleus,#FF8084,656.4,MBA:1044,255,128,132,
ABC-Ontology-2023-LP-substructure,LP,Lateral posterior nucleus of the thalamus,#FF909F,668.4,MBA:218,255,144,159,
ABC-Ontology-2023-PO-substructure,PO,Posterior complex of the thalamus,#FF909F,669.4,MBA:1020,255,144,159,
ABC-Ontology-2023-POL-substructure,POL,Posterior limiting nucleus of the thalamus,#FF909F,670.4,MBA:1029,255,144,159,
ABC-Ontology-2023-SGN-substructure,SGN,Suprageniculate nucleus,#FF909F,671.4,MBA:325,255,144,159,
ABC-Ontology-2023-Eth-substructure,Eth,Ethmoid nucleus of the thalamus,#FF909F,672.4,MBA:560581551,255,144,159,
ABC-Ontology-2023-AV-substructure,AV,Anteroventral nucleus of thalamus,#FF909F,675.4,MBA:255,255,144,159,
ABC-Ontology-2023-AD-substructure,AD,Anterodorsal nucleus,#FF909F,679.4,MBA:64,255,144,159,
ABC-Ontology-2023-IAM-substructure,IAM,Interanteromedial nucleus of the thalamus,#FF909F,680.4,MBA:1120,255,144,159,
ABC-Ontology-2023-IAD-substructure,IAD,Interanterodorsal nucleus of the thalamus,#FF909F,681.4,MBA:1113,255,144,159,
ABC-Ontology-2023-LD-substructure,LD,Lateral dorsal nucleus of thalamus,#FF909F,682.4,MBA:155,255,144,159,
ABC-Ontology-2023-IMD-substructure,IMD,Intermediodorsal nucleus of the thalamus,#FF909F,684.4,MBA:59,255,144,159,
ABC-Ontology-2023-MD-substructure,MD,Mediodorsal nucleus of thalamus,#FF909F,685.4,MBA:362,255,144,159,
ABC-Ontology-2023-SMT-substructure,SMT,Submedial nucleus of the thalamus,#FF909F,689.4,MBA:366,255,144,159,
ABC-Ontology-2023-PR-substructure,PR,Perireunensis nucleus,#FF909F,690.4,MBA:1077,255,144,159,
ABC-Ontology-2023-PVT-substructure,PVT,Paraventricular nucleus of the thalamus,#FF909F,692.4,MBA:149,255,144,159,
ABC-Ontology-2023-PT-substructure,PT,Parataenial nucleus,#FF909F,693.4,MBA:15,255,144,159,
ABC-Ontology-2023-RE-substructure,RE,Nucleus of reuniens,#FF909F,694.4,MBA:181,255,144,159,
ABC-Ontology-2023-Xi-substructure,Xi,Xiphoid thalamic nucleus,#FF909F,695.4,MBA:560581559,255,144,159,
ABC-Ontology-2023-RH-substructure,RH,Rhomboid nucleus,#FF909F,697.4,MBA:189,255,144,159,
ABC-Ontology-2023-CM-substructure,CM,Central medial nucleus of the thalamus,#FF909F,698.4,MBA:599,255,144,159,
ABC-Ontology-2023-PCN-substructure,PCN,Paracentral nucleus,#FF909F,699.4,MBA:907,255,144,159,
ABC-Ontology-2023-CL-substructure,CL,Central lateral nucleus of the thalamus,#FF909F,700.4,MBA:575,255,144,159,
ABC-Ontology-2023-PF-substructure,PF,Parafascicular nucleus,#FF909F,701.4,MBA:930,255,144,159,
ABC-Ontology-2023-PIL-substructure,PIL,Posterior intralaminar thalamic nucleus,#FF909F,702.4,MBA:560581563,255,144,159,
ABC-Ontology-2023-RT-substructure,RT,Reticular nucleus of the thalamus,#FF909F,703.4,MBA:262,255,144,159,
ABC-Ontology-2023-IGL-substructure,IGL,Intergeniculate leaflet of the lateral geniculate complex,#FF909F,705.4,MBA:27,255,144,159,
ABC-Ontology-2023-IntG-substructure,IntG,Intermediate geniculate nucleus,#FF909F,706.4,MBA:563807439,255,144,159,
ABC-Ontology-2023-LGv-substructure,LGv,Ventral part of the lateral geniculate complex,#FF909F,707.4,MBA:178,255,144,159,
ABC-Ontology-2023-SubG-substructure,SubG,Subgeniculate nucleus,#FF909F,710.4,MBA:321,255,144,159,
ABC-Ontology-2023-MH-substructure,MH,Medial habenula,#FF909F,712.4,MBA:483,255,144,159,
ABC-Ontology-2023-LH-substructure,LH,Lateral habenula,#FF909F,713.4,MBA:186,255,144,159,
ABC-Ontology-2023-HY-structure,HY-unassigned,"Hypothalamus, unassigned",#E64438,715.3,MBA:1097,230,68,56,
ABC-Ontology-2023-HY-substructure,HY-unassigned,"Hypothalamus, unassigned",#E64438,715.4,MBA:1097,230,68,56,
ABC-Ontology-2023-SO-substructure,SO,Supraoptic nucleus,#FF5D50,717.4,MBA:390,255,93,80,
ABC-Ontology-2023-ASO-substructure,ASO,Accessory supraoptic group,#FF5D50,718.4,MBA:332,255,93,80,
ABC-Ontology-2023-PVH-substructure,PVH,Paraventricular hypothalamic nucleus,#FF5D50,720.4,MBA:38,255,93,80,
ABC-Ontology-2023-PVa-substructure,PVa,"Periventricular hypothalamic nucleus, anterior part",#FF5D50,731.4,MBA:30,255,93,80,
ABC-Ontology-2023-PVi-substructure,PVi,"Periventricular hypothalamic nucleus, intermediate part",#FF5D50,732.4,MBA:118,255,93,80,
ABC-Ontology-2023-ARH-substructure,ARH,Arcuate hypothalamic nucleus,#FF5D50,733.4,MBA:223,255,93,80,
ABC-Ontology-2023-ADP-substructure,ADP,Anterodorsal preoptic nucleus,#FF5547,735.4,MBA:72,255,85,71,
ABC-Ontology-2023-AVP-substructure,AVP,Anteroventral preoptic nucleus,#FF5547,737.4,MBA:263,255,85,71,
ABC-Ontology-2023-AVPV-substructure,AVPV,Anteroventral periventricular nucleus,#FF5547,738.4,MBA:272,255,85,71,
ABC-Ontology-2023-DMH-substructure,DMH,Dorsomedial nucleus of the hypothalamus,#FF5547,739.4,MBA:830,255,85,71,
ABC-Ontology-2023-MEPO-substructure,MEPO,Median preoptic nucleus,#FF5547,743.4,MBA:452,255,85,71,
ABC-Ontology-2023-MPO-substructure,MPO,Medial preoptic area,#FF5547,744.4,MBA:523,255,85,71,
ABC-Ontology-2023-OV-substructure,OV,Vascular organ of the lamina terminalis,#FF5547,745.4,MBA:763,255,85,71,
ABC-Ontology-2023-PD-substructure,PD,Posterodorsal preoptic nucleus,#FF5547,746.4,MBA:914,255,85,71,
ABC-Ontology-2023-PS-substructure,PS,Parastrial nucleus,#FF5547,747.4,MBA:1109,255,85,71,
ABC-Ontology-2023-PVp-substructure,PVp,"Periventricular hypothalamic nucleus, posterior part",#FF5547,749.4,MBA:126,255,85,71,
ABC-Ontology-2023-PVpo-substructure,PVpo,"Periventricular hypothalamic nucleus, preoptic part",#FF5547,750.4,MBA:133,255,85,71,
ABC-Ontology-2023-SBPV-substructure,SBPV,Subparaventricular zone,#FF5547,751.4,MBA:347,255,85,71,
ABC-Ontology-2023-SCH-substructure,SCH,Suprachiasmatic nucleus,#FF5547,752.4,MBA:286,255,85,71,
ABC-Ontology-2023-SFO-substructure,SFO,Subfornical organ,#FF5547,753.4,MBA:338,255,85,71,
ABC-Ontology-2023-VMPO-substructure,VMPO,Ventromedial preoptic nucleus,#FF5547,754.4,MBA:576073699,255,85,71,
ABC-Ontology-2023-VLPO-substructure,VLPO,Ventrolateral preoptic nucleus,#FF5547,755.4,MBA:689,255,85,71,
ABC-Ontology-2023-AHN-substructure,AHN,Anterior hypothalamic nucleus,#FF4C3E,757.4,MBA:88,255,76,62,
ABC-Ontology-2023-LM-substructure,LM,Lateral mammillary nucleus,#FF4C3E,763.4,MBA:210,255,76,62,
ABC-Ontology-2023-SUM-substructure,SUM,Supramammillary nucleus,#FF4C3E,770.4,MBA:525,255,76,62,
ABC-Ontology-2023-TMd-substructure,TMd,"Tuberomammillary nucleus, dorsal part",#FF4C3E,774.4,MBA:1126,255,76,62,
ABC-Ontology-2023-TMv-substructure,TMv,"Tuberomammillary nucleus, ventral part",#FF4C3E,775.4,MBA:1,255,76,62,
ABC-Ontology-2023-MPN-substructure,MPN,Medial preoptic nucleus,#FF4C3E,776.4,MBA:515,255,76,62,
ABC-Ontology-2023-PMd-substructure,PMd,Dorsal premammillary nucleus,#FF4C3E,780.4,MBA:980,255,76,62,
ABC-Ontology-2023-PMv-substructure,PMv,Ventral premammillary nucleus,#FF4C3E,781.4,MBA:1004,255,76,62,
ABC-Ontology-2023-PVHd-substructure,PVHd,"Paraventricular hypothalamic nucleus, descending division",#FF4C3E,782.4,MBA:63,255,76,62,
ABC-Ontology-2023-VMH-substructure,VMH,Ventromedial hypothalamic nucleus,#FF4C3E,787.4,MBA:693,255,76,62,
ABC-Ontology-2023-PH-substructure,PH,Posterior hypothalamic nucleus,#FF4C3E,792.4,MBA:946,255,76,62,
